# -------
# invalid: data/dm-tempo-mensal.csv.gz
# -------

====  =====  ==========  =================================================================================================================
row   field  code        message                                                                                                          
====  =====  ==========  =================================================================================================================
1249      5  type-error  Type error in the cell "14/2022" in row "1249" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1250      2  type-error  Type error in the cell "202213" in row "1250" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1250      5  type-error  Type error in the cell "13/2022" in row "1250" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1270      2  type-error  Type error in the cell "195800" in row "1270" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1270      5  type-error  Type error in the cell "00/1958" in row "1270" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1271      2  type-error  Type error in the cell "195814" in row "1271" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1271      5  type-error  Type error in the cell "14/1958" in row "1271" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1272      2  type-error  Type error in the cell "195813" in row "1272" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1272      5  type-error  Type error in the cell "13/1958" in row "1272" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1285      2  type-error  Type error in the cell "195900" in row "1285" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1285      5  type-error  Type error in the cell "00/1959" in row "1285" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1286      2  type-error  Type error in the cell "195914" in row "1286" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1286      5  type-error  Type error in the cell "14/1959" in row "1286" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1287      2  type-error  Type error in the cell "195913" in row "1287" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1287      5  type-error  Type error in the cell "13/1959" in row "1287" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1300      2  type-error  Type error in the cell "196000" in row "1300" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1300      5  type-error  Type error in the cell "00/1960" in row "1300" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1301      2  type-error  Type error in the cell "196014" in row "1301" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1301      5  type-error  Type error in the cell "14/1960" in row "1301" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1302      2  type-error  Type error in the cell "196013" in row "1302" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1302      5  type-error  Type error in the cell "13/1960" in row "1302" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1306      2  type-error  Type error in the cell "196900" in row "1306" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1306      5  type-error  Type error in the cell "00/1969" in row "1306" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1307      2  type-error  Type error in the cell "196914" in row "1307" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1307      5  type-error  Type error in the cell "14/1969" in row "1307" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1308      2  type-error  Type error in the cell "196913" in row "1308" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1308      5  type-error  Type error in the cell "13/1969" in row "1308" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1321      2  type-error  Type error in the cell "197000" in row "1321" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1321      5  type-error  Type error in the cell "00/1970" in row "1321" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1322      2  type-error  Type error in the cell "197014" in row "1322" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1322      5  type-error  Type error in the cell "14/1970" in row "1322" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1323      2  type-error  Type error in the cell "197013" in row "1323" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1323      5  type-error  Type error in the cell "13/1970" in row "1323" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1336      2  type-error  Type error in the cell "197100" in row "1336" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1336      5  type-error  Type error in the cell "00/1971" in row "1336" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1337      2  type-error  Type error in the cell "197114" in row "1337" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1337      5  type-error  Type error in the cell "14/1971" in row "1337" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1338      2  type-error  Type error in the cell "197113" in row "1338" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1338      5  type-error  Type error in the cell "13/1971" in row "1338" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1351      2  type-error  Type error in the cell "197200" in row "1351" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1351      5  type-error  Type error in the cell "00/1972" in row "1351" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1352      2  type-error  Type error in the cell "197214" in row "1352" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1352      5  type-error  Type error in the cell "14/1972" in row "1352" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1353      2  type-error  Type error in the cell "197213" in row "1353" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1353      5  type-error  Type error in the cell "13/1972" in row "1353" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1364      2  type-error  Type error in the cell "190013" in row "1364" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1364      5  type-error  Type error in the cell "13/1900" in row "1364" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1377      2  type-error  Type error in the cell "190100" in row "1377" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1377      5  type-error  Type error in the cell "00/1901" in row "1377" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1378      2  type-error  Type error in the cell "190114" in row "1378" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1378      5  type-error  Type error in the cell "14/1901" in row "1378" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1379      2  type-error  Type error in the cell "190113" in row "1379" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1379      5  type-error  Type error in the cell "13/1901" in row "1379" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1392      2  type-error  Type error in the cell "190200" in row "1392" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1392      5  type-error  Type error in the cell "00/1902" in row "1392" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1393      2  type-error  Type error in the cell "190214" in row "1393" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1393      5  type-error  Type error in the cell "14/1902" in row "1393" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1394      2  type-error  Type error in the cell "190213" in row "1394" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1394      5  type-error  Type error in the cell "13/1902" in row "1394" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1407      2  type-error  Type error in the cell "190300" in row "1407" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1407      5  type-error  Type error in the cell "00/1903" in row "1407" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1408      2  type-error  Type error in the cell "190314" in row "1408" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1408      5  type-error  Type error in the cell "14/1903" in row "1408" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1409      2  type-error  Type error in the cell "190313" in row "1409" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1409      5  type-error  Type error in the cell "13/1903" in row "1409" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1422      2  type-error  Type error in the cell "190400" in row "1422" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1422      5  type-error  Type error in the cell "00/1904" in row "1422" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1423      2  type-error  Type error in the cell "190414" in row "1423" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1423      5  type-error  Type error in the cell "14/1904" in row "1423" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1424      2  type-error  Type error in the cell "190413" in row "1424" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1424      5  type-error  Type error in the cell "13/1904" in row "1424" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1437      2  type-error  Type error in the cell "190500" in row "1437" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1437      5  type-error  Type error in the cell "00/1905" in row "1437" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1438      2  type-error  Type error in the cell "190514" in row "1438" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1438      5  type-error  Type error in the cell "14/1905" in row "1438" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1439      2  type-error  Type error in the cell "190513" in row "1439" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1439      5  type-error  Type error in the cell "13/1905" in row "1439" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1452      2  type-error  Type error in the cell "190600" in row "1452" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1452      5  type-error  Type error in the cell "00/1906" in row "1452" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1453      2  type-error  Type error in the cell "190614" in row "1453" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1453      5  type-error  Type error in the cell "14/1906" in row "1453" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1454      2  type-error  Type error in the cell "190613" in row "1454" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1454      5  type-error  Type error in the cell "13/1906" in row "1454" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1467      2  type-error  Type error in the cell "190700" in row "1467" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1467      5  type-error  Type error in the cell "00/1907" in row "1467" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1468      2  type-error  Type error in the cell "190714" in row "1468" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1468      5  type-error  Type error in the cell "14/1907" in row "1468" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1469      2  type-error  Type error in the cell "190713" in row "1469" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1469      5  type-error  Type error in the cell "13/1907" in row "1469" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1482      2  type-error  Type error in the cell "190800" in row "1482" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1482      5  type-error  Type error in the cell "00/1908" in row "1482" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1483      2  type-error  Type error in the cell "190814" in row "1483" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1483      5  type-error  Type error in the cell "14/1908" in row "1483" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1484      2  type-error  Type error in the cell "190813" in row "1484" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1484      5  type-error  Type error in the cell "13/1908" in row "1484" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1492      2  type-error  Type error in the cell "194714" in row "1492" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1492      5  type-error  Type error in the cell "14/1947" in row "1492" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1493      2  type-error  Type error in the cell "194713" in row "1493" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1493      5  type-error  Type error in the cell "13/1947" in row "1493" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1506      2  type-error  Type error in the cell "194800" in row "1506" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1506      5  type-error  Type error in the cell "00/1948" in row "1506" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1507      2  type-error  Type error in the cell "194814" in row "1507" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1507      5  type-error  Type error in the cell "14/1948" in row "1507" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1508      2  type-error  Type error in the cell "194813" in row "1508" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1508      5  type-error  Type error in the cell "13/1948" in row "1508" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1521      2  type-error  Type error in the cell "194900" in row "1521" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1521      5  type-error  Type error in the cell "00/1949" in row "1521" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1522      2  type-error  Type error in the cell "194914" in row "1522" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1522      5  type-error  Type error in the cell "14/1949" in row "1522" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1523      2  type-error  Type error in the cell "194913" in row "1523" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1523      5  type-error  Type error in the cell "13/1949" in row "1523" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1536      2  type-error  Type error in the cell "195000" in row "1536" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1536      5  type-error  Type error in the cell "00/1950" in row "1536" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1537      2  type-error  Type error in the cell "195014" in row "1537" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1537      5  type-error  Type error in the cell "14/1950" in row "1537" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1538      2  type-error  Type error in the cell "195013" in row "1538" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1538      5  type-error  Type error in the cell "13/1950" in row "1538" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1551      2  type-error  Type error in the cell "195100" in row "1551" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1551      5  type-error  Type error in the cell "00/1951" in row "1551" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1552      2  type-error  Type error in the cell "195114" in row "1552" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1552      5  type-error  Type error in the cell "14/1951" in row "1552" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1553      2  type-error  Type error in the cell "195113" in row "1553" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1553      5  type-error  Type error in the cell "13/1951" in row "1553" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1563      2  type-error  Type error in the cell "195200" in row "1563" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1563      5  type-error  Type error in the cell "00/1952" in row "1563" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1567      2  type-error  Type error in the cell "195214" in row "1567" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1567      5  type-error  Type error in the cell "14/1952" in row "1567" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1568      2  type-error  Type error in the cell "195213" in row "1568" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1568      5  type-error  Type error in the cell "13/1952" in row "1568" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1581      2  type-error  Type error in the cell "195300" in row "1581" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1581      5  type-error  Type error in the cell "00/1953" in row "1581" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1582      2  type-error  Type error in the cell "195314" in row "1582" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1582      5  type-error  Type error in the cell "14/1953" in row "1582" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1583      2  type-error  Type error in the cell "195313" in row "1583" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1583      5  type-error  Type error in the cell "13/1953" in row "1583" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1596      2  type-error  Type error in the cell "195400" in row "1596" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1596      5  type-error  Type error in the cell "00/1954" in row "1596" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1597      2  type-error  Type error in the cell "195414" in row "1597" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1597      5  type-error  Type error in the cell "14/1954" in row "1597" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1598      2  type-error  Type error in the cell "195413" in row "1598" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1598      5  type-error  Type error in the cell "13/1954" in row "1598" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1611      2  type-error  Type error in the cell "195500" in row "1611" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1611      5  type-error  Type error in the cell "00/1955" in row "1611" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1612      2  type-error  Type error in the cell "195514" in row "1612" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1612      5  type-error  Type error in the cell "14/1955" in row "1612" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1613      2  type-error  Type error in the cell "195513" in row "1613" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1613      5  type-error  Type error in the cell "13/1955" in row "1613" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1631      2  type-error  Type error in the cell "200400" in row "1631" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1631      5  type-error  Type error in the cell "00/2004" in row "1631" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1632      2  type-error  Type error in the cell "200414" in row "1632" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1632      5  type-error  Type error in the cell "14/2004" in row "1632" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1633      2  type-error  Type error in the cell "200413" in row "1633" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1633      5  type-error  Type error in the cell "13/2004" in row "1633" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1646      2  type-error  Type error in the cell "200500" in row "1646" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1646      5  type-error  Type error in the cell "00/2005" in row "1646" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1647      2  type-error  Type error in the cell "200514" in row "1647" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1647      5  type-error  Type error in the cell "14/2005" in row "1647" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1648      2  type-error  Type error in the cell "200513" in row "1648" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1648      5  type-error  Type error in the cell "13/2005" in row "1648" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1661      2  type-error  Type error in the cell "200600" in row "1661" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1661      5  type-error  Type error in the cell "00/2006" in row "1661" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1662      2  type-error  Type error in the cell "200614" in row "1662" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1662      5  type-error  Type error in the cell "14/2006" in row "1662" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1663      2  type-error  Type error in the cell "200613" in row "1663" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1663      5  type-error  Type error in the cell "13/2006" in row "1663" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1676      2  type-error  Type error in the cell "200700" in row "1676" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1676      5  type-error  Type error in the cell "00/2007" in row "1676" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1677      2  type-error  Type error in the cell "200714" in row "1677" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1677      5  type-error  Type error in the cell "14/2007" in row "1677" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1678      2  type-error  Type error in the cell "200713" in row "1678" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1678      5  type-error  Type error in the cell "13/2007" in row "1678" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1691      2  type-error  Type error in the cell "200800" in row "1691" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1691      5  type-error  Type error in the cell "00/2008" in row "1691" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1692      2  type-error  Type error in the cell "200814" in row "1692" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1692      5  type-error  Type error in the cell "14/2008" in row "1692" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1693      2  type-error  Type error in the cell "200813" in row "1693" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1693      5  type-error  Type error in the cell "13/2008" in row "1693" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1706      2  type-error  Type error in the cell "200900" in row "1706" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1706      5  type-error  Type error in the cell "00/2009" in row "1706" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1707      2  type-error  Type error in the cell "200914" in row "1707" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1707      5  type-error  Type error in the cell "14/2009" in row "1707" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1708      2  type-error  Type error in the cell "200913" in row "1708" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1708      5  type-error  Type error in the cell "13/2009" in row "1708" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1721      2  type-error  Type error in the cell "201000" in row "1721" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1721      5  type-error  Type error in the cell "00/2010" in row "1721" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1722      2  type-error  Type error in the cell "201014" in row "1722" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1722      5  type-error  Type error in the cell "14/2010" in row "1722" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1723      2  type-error  Type error in the cell "201013" in row "1723" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1723      5  type-error  Type error in the cell "13/2010" in row "1723" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1736      2  type-error  Type error in the cell "201100" in row "1736" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1736      5  type-error  Type error in the cell "00/2011" in row "1736" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1737      2  type-error  Type error in the cell "201114" in row "1737" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1737      5  type-error  Type error in the cell "14/2011" in row "1737" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1738      2  type-error  Type error in the cell "201113" in row "1738" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1738      5  type-error  Type error in the cell "13/2011" in row "1738" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1759      2  type-error  Type error in the cell "193900" in row "1759" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1759      5  type-error  Type error in the cell "00/1939" in row "1759" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1760      2  type-error  Type error in the cell "193914" in row "1760" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1760      5  type-error  Type error in the cell "14/1939" in row "1760" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1761      2  type-error  Type error in the cell "193913" in row "1761" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1761      5  type-error  Type error in the cell "13/1939" in row "1761" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1774      2  type-error  Type error in the cell "194000" in row "1774" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1774      5  type-error  Type error in the cell "00/1940" in row "1774" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1775      2  type-error  Type error in the cell "194014" in row "1775" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1775      5  type-error  Type error in the cell "14/1940" in row "1775" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1776      2  type-error  Type error in the cell "194013" in row "1776" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1776      5  type-error  Type error in the cell "13/1940" in row "1776" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1789      2  type-error  Type error in the cell "194100" in row "1789" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1789      5  type-error  Type error in the cell "00/1941" in row "1789" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1790      2  type-error  Type error in the cell "194114" in row "1790" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1790      5  type-error  Type error in the cell "14/1941" in row "1790" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1791      2  type-error  Type error in the cell "194113" in row "1791" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1791      5  type-error  Type error in the cell "13/1941" in row "1791" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1804      2  type-error  Type error in the cell "194200" in row "1804" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1804      5  type-error  Type error in the cell "00/1942" in row "1804" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1805      2  type-error  Type error in the cell "194214" in row "1805" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1805      5  type-error  Type error in the cell "14/1942" in row "1805" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1806      2  type-error  Type error in the cell "194213" in row "1806" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1806      5  type-error  Type error in the cell "13/1942" in row "1806" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1819      2  type-error  Type error in the cell "194300" in row "1819" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1819      5  type-error  Type error in the cell "00/1943" in row "1819" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1820      2  type-error  Type error in the cell "194314" in row "1820" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1820      5  type-error  Type error in the cell "14/1943" in row "1820" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1823      2  type-error  Type error in the cell "192600" in row "1823" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1823      5  type-error  Type error in the cell "00/1926" in row "1823" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1824      2  type-error  Type error in the cell "192614" in row "1824" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1824      5  type-error  Type error in the cell "14/1926" in row "1824" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1825      2  type-error  Type error in the cell "192613" in row "1825" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1825      5  type-error  Type error in the cell "13/1926" in row "1825" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1838      2  type-error  Type error in the cell "192700" in row "1838" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1838      5  type-error  Type error in the cell "00/1927" in row "1838" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1839      2  type-error  Type error in the cell "192714" in row "1839" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1839      5  type-error  Type error in the cell "14/1927" in row "1839" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1840      2  type-error  Type error in the cell "192713" in row "1840" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1840      5  type-error  Type error in the cell "13/1927" in row "1840" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1853      2  type-error  Type error in the cell "192800" in row "1853" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1853      5  type-error  Type error in the cell "00/1928" in row "1853" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1854      2  type-error  Type error in the cell "192814" in row "1854" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1854      5  type-error  Type error in the cell "14/1928" in row "1854" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1855      2  type-error  Type error in the cell "192813" in row "1855" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1855      5  type-error  Type error in the cell "13/1928" in row "1855" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1868      2  type-error  Type error in the cell "192900" in row "1868" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1868      5  type-error  Type error in the cell "00/1929" in row "1868" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1869      2  type-error  Type error in the cell "192914" in row "1869" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1869      5  type-error  Type error in the cell "14/1929" in row "1869" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1870      2  type-error  Type error in the cell "192913" in row "1870" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1870      5  type-error  Type error in the cell "13/1929" in row "1870" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1884      2  type-error  Type error in the cell "199500" in row "1884" and field "anomes_iso" at position "2": type is "date/%Y%m"        
1884      5  type-error  Type error in the cell "00/1995" in row "1884" and field "anomes_formatado" at position "5": type is "date/%m/%Y"
1885      2  type-error  Type error in the cell "199514" in row "1885" and field "anomes_iso" at position "2": type is "date/%Y%m"        
